geoid,geoid20,year,denom_all_households,eli_count,eli_pct,vli_count,vli_pct,li_count,li_pct,mi_count,mi_pct,abmi_count,abmi_pct
1400000US06037320101,6037320101,2014,630.0,70.0,11.111111,145.0,23.015873,333.0,52.857143,421.0,66.825394,209.0,33.174603
1400000US06037106642,6037106642,2013,1120.0,100.0,8.9285717,210.0,18.75,270.0,24.107143,475.0,42.410713,645.0,57.589287
1400000US06037203100,6037203100,2015,1225.0,580.0,47.346939,895.0,73.061226,1135.0,92.653061,1180.0,96.32653,45.0,3.6734693
1400000US06037192410,6037192410,2016,1670.0,245.0,14.670659,500.0,29.940121,660.0,39.520958,805.0,48.203594,865.0,51.796406
1400000US06037103402,6037103402,2013,1066.0,108.0,10.131332,249.0,23.358349,425.0,39.868668,634.0,59.47467,433.0,40.619137
1400000US06037102107,6037102107,2013,1205.0,265.0,21.991701,440.0,36.514523,685.0,56.846474,745.0,61.825726,460.0,38.174274
1400000US06037311700,6037311700,2014,2485.0,170.0,6.8410463,495.0,19.919518,800.0,32.193157,1140.0,45.875252,1345.0,54.124748
1400000US06037530007,6037530007,2015,2253.0,358.0,15.889925,686.0,30.448292,1059.0,47.003994,1287.0,57.123837,966.0,42.876163
1400000US06037480703,6037480703,2016,1191.0,75.0,6.2972293,110.0,9.2359362,215.0,18.052057,355.0,29.806885,837.0,70.277077
1400000US06037212800,6037212800,2018,1480.0,350.0,23.648649,575.0,38.851353,900.0,60.81081,975.0,65.87838,505.0,34.12162
1400000US06037570003,6037570003,2013,1449.0,135.0,9.3167706,215.0,14.837819,510.0,35.196686,715.0,49.344376,734.0,50.655624
1400000US06037301501,6037301501,2014,605.0,75.0,12.396694,160.0,26.446281,260.0,42.975208,315.0,52.066116,290.0,47.933884
1400000US06037219300,6037219300,2014,1410.0,490.0,34.751774,900.0,63.829788,1100.0,78.014183,1305.0,92.553192,105.0,7.4468083
1400000US06037106510,6037106510,2013,1530.0,113.0,7.3856211,265.0,17.320261,584.0,38.169933,722.0,47.189541,807.0,52.745098
1400000US06037701801,6037701801,2019,2760.0,664.0,24.057972,1003.0,36.34058,1632.0,59.130436,1892.0,68.550728,868.0,31.449276
1400000US06037535803,6037535803,2018,1120.0,270.0,24.107143,440.0,39.285713,835.0,74.553574,900.0,80.35714,220.0,19.642857
1400000US06037434003,6037434003,2018,1013.0,211.0,20.82922,491.0,48.469891,781.0,77.097733,835.0,82.428429,177.0,17.472853
1400000US06037122122,6037122122,2015,600.0,220.0,36.666668,400.0,66.666664,490.0,81.666664,525.0,87.5,75.0,12.5
1400000US06037121802,6037121802,2017,720.0,120.0,16.666666,225.0,31.25,455.0,63.194443,535.0,74.305557,185.0,25.694445
1400000US06037540201,6037540201,2015,550.0,250.0,45.454544,385.0,70.0,475.0,86.36364,505.0,91.818184,45.0,8.181818
1400000US06037650702,6037650702,2019,1559.0,79.0,5.0673509,209.0,13.40603,354.0,22.706863,524.0,33.61129,1035.0,66.38871
1400000US06037900608,6037900608,2017,1018.0,294.0,28.880157,474.0,46.561886,649.0,63.752457,769.0,75.540276,250.0,24.557957
1400000US06037232200,6037232200,2014,845.0,300.0,35.50296,475.0,56.213017,700.0,82.84024,775.0,91.715973,70.0,8.2840233
1400000US06037403500,6037403500,2015,593.0,95.0,16.020237,135.0,22.765598,195.0,32.883644,225.0,37.942665,367.0,61.888702
1400000US06037231901,6037231901,2016,620.0,297.0,47.903225,482.0,77.741936,555.0,89.516129,587.0,94.677422,32.0,5.1612902
1400000US06037238320,6037238320,2018,1125.0,455.0,40.444443,725.0,64.444443,920.0,81.777779,960.0,85.333336,165.0,14.666667
1400000US06037276608,6037276608,2019,1046.0,138.0,13.193116,258.0,24.665392,415.0,39.674953,512.0,48.948376,535.0,51.147228
1400000US06037533703,6037533703,2017,693.0,157.0,22.655123,376.0,54.256855,562.0,81.09668,637.0,91.919189,56.0,8.0808077
1400000US06037134103,6037134103,2019,1345.0,195.0,14.498141,275.0,20.446096,645.0,47.955391,890.0,66.171005,455.0,33.828995
1400000US06037232402,6037232402,2015,898.0,315.0,35.07795,566.0,63.028954,710.0,79.06459,800.0,89.086861,98.0,10.91314
1400000US06037109200,6037109200,2018,814.0,68.0,8.3538084,102.0,12.530712,217.0,26.658476,255.0,31.326782,558.0,68.550369
1400000US06037574300,6037574300,2016,2207.0,219.0,9.9229727,463.0,20.978704,747.0,33.846851,996.0,45.129135,1211.0,54.870865
1400000US06037265203,6037265203,2017,1000.0,245.0,24.5,269.0,26.9,450.0,45.0,477.0,47.700001,523.0,52.299999
1400000US06037143102,6037143102,2014,477.0,40.0,8.3857441,74.0,15.513627,158.0,33.123692,202.0,42.348007,276.0,57.861637
1400000US06037920329,6037920329,2015,2170.0,40.0,1.843318,240.0,11.059908,465.0,21.428572,750.0,34.56221,1420.0,65.43779
1400000US06037555212,6037555212,2017,1363.0,376.0,27.586206,663.0,48.6427,1026.0,75.275131,1158.0,84.959648,204.0,14.966985
1400000US06037980007,6037980007,2018,,,,,,,,,,,
1400000US06037574202,6037574202,2018,721.0,79.0,10.957005,183.0,25.381414,287.0,39.805824,381.0,52.843273,341.0,47.295422
1400000US06037408503,6037408503,2014,1742.0,138.0,7.9219289,285.0,16.360506,606.0,34.787601,722.0,41.446613,1019.0,58.495983
1400000US06037601401,6037601401,2017,1610.0,325.0,20.186335,645.0,40.062111,1155.0,71.739128,1285.0,79.813667,325.0,20.186335
1400000US06037570504,6037570504,2018,1319.0,242.0,18.347233,379.0,28.733889,758.0,57.467777,857.0,64.973465,462.0,35.026535
1400000US06037300602,6037300602,2015,2317.0,294.0,12.688822,685.0,29.564091,1125.0,48.554165,1309.0,56.495468,1008.0,43.504532
1400000US06037272302,6037272302,2015,1950.0,370.0,18.97436,750.0,38.46154,1100.0,56.410255,1340.0,68.717949,610.0,31.282051
1400000US06037102105,6037102105,2017,570.0,85.0,14.912281,260.0,45.614037,380.0,66.666664,425.0,74.561401,145.0,25.438597
1400000US06037600400,6037600400,2014,1456.0,369.0,25.343407,598.0,41.07143,957.0,65.72802,1042.0,71.565933,414.0,28.434067
1400000US06037296401,6037296401,2015,1290.0,215.0,16.666666,335.0,25.968992,505.0,39.147285,600.0,46.511627,690.0,53.488373
1400000US06037401102,6037401102,2017,1110.0,200.0,18.018019,270.0,24.324324,505.0,45.495495,620.0,55.855854,490.0,44.144146
1400000US06037120300,6037120300,2019,1350.0,245.0,18.148148,495.0,36.666668,865.0,64.074074,935.0,69.259262,415.0,30.74074
1400000US06037238000,6037238000,2017,2110.0,440.0,20.853081,765.0,36.255924,1095.0,51.895733,1310.0,62.085308,800.0,37.914692
1400000US06037600201,6037600201,2014,1165.0,540.0,46.351933,730.0,62.660946,975.0,83.690987,1080.0,92.703865,85.0,7.2961373
1400000US06037104310,6037104310,2019,850.0,140.0,16.470589,330.0,38.823528,530.0,62.35294,630.0,74.117645,220.0,25.882353
1400000US06037535802,6037535802,2018,1618.0,295.0,18.232386,565.0,34.919655,1114.0,68.850433,1304.0,80.593323,315.0,19.468479
1400000US06037600303,6037600303,2019,1205.0,660.0,54.771786,850.0,70.539421,1100.0,91.286308,1145.0,95.020744,60.0,4.9792533
1400000US06037236400,6037236400,2016,1990.0,325.0,16.331657,640.0,32.160805,910.0,45.728642,1180.0,59.296482,810.0,40.703518
1400000US06037620802,6037620802,2018,1432.0,47.0,3.2821229,120.0,8.3798885,270.0,18.854748,319.0,22.276537,1114.0,77.793297
1400000US06037481201,6037481201,2016,1245.0,302.0,24.257029,532.0,42.730923,714.0,57.349396,858.0,68.915665,387.0,31.084337
1400000US06037920043,6037920043,2013,1720.0,80.0,4.6511626,215.0,12.5,330.0,19.186047,390.0,22.674419,1330.0,77.325584
1400000US06037535501,6037535501,2019,1020.0,325.0,31.862745,650.0,63.725491,870.0,85.294121,940.0,92.15686,80.0,7.8431373
1400000US06037570001,6037570001,2015,1405.0,170.0,12.099644,285.0,20.284697,530.0,37.72242,715.0,50.889679,690.0,49.110321
1400000US06037113239,6037113239,2015,913.0,178.0,19.496166,419.0,45.892662,628.0,68.784225,725.0,79.408546,188.0,20.591457
1400000US06037432801,6037432801,2017,917.0,419.0,45.692474,646.0,70.447113,849.0,92.584518,900.0,98.146126,17.0,1.8538713
1400000US06037500404,6037500404,2013,1207.0,88.0,7.2908034,287.0,23.777962,521.0,43.164871,672.0,55.675228,535.0,44.324772
1400000US06037320102,6037320102,2018,1155.0,148.0,12.813853,353.0,30.562771,552.0,47.79221,706.0,61.125542,449.0,38.874458
1400000US06037209510,6037209510,2019,989.0,460.0,46.511627,670.0,67.745193,840.0,84.93428,895.0,90.495453,94.0,9.50455
1400000US06037480002,6037480002,2015,1247.0,157.0,12.590217,249.0,19.967922,332.0,26.623898,444.0,35.605453,803.0,64.394547
1400000US06037980012,6037980012,2017,,,,,,,,,,,
1400000US06037119310,6037119310,2014,1100.0,245.0,22.272728,445.0,40.454544,630.0,57.272728,810.0,73.63636,290.0,26.363636
1400000US06037920314,6037920314,2018,957.0,38.0,3.970742,157.0,16.405434,260.0,27.168234,343.0,35.841171,614.0,64.158829
1400000US06037111304,6037111304,2018,588.0,122.0,20.748299,168.0,28.571428,267.0,45.408165,349.0,59.353741,238.0,40.476189
1400000US06037271100,6037271100,2015,965.0,145.0,15.025907,260.0,26.943005,365.0,37.823833,460.0,47.668392,505.0,52.331608
1400000US06037570703,6037570703,2014,1180.0,127.0,10.762712,245.0,20.762712,441.0,37.372883,565.0,47.881355,615.0,52.118645
1400000US06037234700,6037234700,2016,1465.0,555.0,37.883961,790.0,53.924915,1100.0,75.085327,1195.0,81.569969,270.0,18.430035
1400000US06037310701,6037310701,2019,1104.0,544.0,49.275364,659.0,59.692028,779.0,70.561592,844.0,76.449272,260.0,23.550724
1400000US06037431501,6037431501,2014,1622.0,507.0,31.257706,756.0,46.609123,1000.0,61.652283,1139.0,70.221947,483.0,29.778051
1400000US06037275311,6037275311,2016,2355.0,175.0,7.4309978,390.0,16.560509,680.0,28.874735,955.0,40.552017,1400.0,59.447983
1400000US06037109500,6037109500,2018,1030.0,250.0,24.271845,550.0,53.39806,825.0,80.097084,900.0,87.378639,130.0,12.621359
1400000US06037311802,6037311802,2015,1394.0,249.0,17.862267,494.0,35.437592,819.0,58.751793,999.0,71.664276,395.0,28.335724
1400000US06037218702,6037218702,2019,835.0,260.0,31.137724,515.0,61.676647,655.0,78.443115,740.0,88.622757,95.0,11.377246
1400000US06037460301,6037460301,2017,1581.0,171.0,10.815939,328.0,20.746363,597.0,37.76091,719.0,45.477547,861.0,54.459202
1400000US06037194500,6037194500,2017,965.0,130.0,13.471502,190.0,19.689119,290.0,30.051813,365.0,37.823833,600.0,62.176167
1400000US06037910720,6037910720,2018,1027.0,204.0,19.86368,413.0,40.214214,631.0,61.44109,747.0,72.736122,280.0,27.263876
1400000US06037106114,6037106114,2019,1589.0,325.0,20.453115,750.0,47.199497,1140.0,71.743233,1315.0,82.756447,275.0,17.306482
1400000US06037231301,6037231301,2018,603.0,171.0,28.35821,285.0,47.263683,386.0,64.013268,432.0,71.641792,171.0,28.35821
1400000US06037297501,6037297501,2013,1077.0,149.0,13.834726,207.0,19.220057,335.0,31.104921,518.0,48.096565,559.0,51.903435
1400000US06037104822,6037104822,2018,605.0,178.0,29.421488,277.0,45.785126,381.0,62.975208,510.0,84.297523,94.0,15.53719
1400000US06037980017,6037980017,2015,133.0,31.0,23.308271,53.0,39.849625,71.0,53.383457,80.0,60.150375,53.0,39.849625
1400000US06037503802,6037503802,2014,1510.0,120.0,7.9470201,255.0,16.887417,525.0,34.768211,670.0,44.370861,840.0,55.629139
1400000US06037134305,6037134305,2017,1125.0,300.0,26.666666,675.0,60.0,1020.0,90.666664,1050.0,93.333336,75.0,6.6666665
1400000US06037533402,6037533402,2014,965.0,245.0,25.388601,480.0,49.740932,730.0,75.647667,865.0,89.637306,100.0,10.362695
1400000US06037291220,6037291220,2016,1045.0,320.0,30.622009,490.0,46.889954,675.0,64.5933,760.0,72.727272,285.0,27.272728
1400000US06037601212,6037601212,2016,2035.0,635.0,31.203932,980.0,48.157249,1530.0,75.184273,1755.0,86.240784,280.0,13.759213
1400000US06037405202,6037405202,2017,1198.0,288.0,24.040068,442.0,36.894825,745.0,62.186977,914.0,76.293823,283.0,23.622705
1400000US06037481001,6037481001,2013,1360.0,240.0,17.647058,535.0,39.338234,830.0,61.029411,990.0,72.794121,370.0,27.205883
1400000US06037203720,6037203720,2016,990.0,415.0,41.919193,750.0,75.757576,905.0,91.414139,945.0,95.454544,45.0,4.5454545
1400000US06037600602,6037600602,2015,708.0,310.0,43.785309,489.0,69.067795,629.0,88.841805,678.0,95.762711,30.0,4.237288
1400000US06037570404,6037570404,2017,840.0,135.0,16.071428,300.0,35.714287,565.0,67.261902,675.0,80.35714,165.0,19.642857
1400000US06037980009,6037980009,2013,,,,,,,,,,,
1400000US06037134520,6037134520,2013,1730.0,475.0,27.456648,840.0,48.554913,1285.0,74.277458,1480.0,85.549133,250.0,14.450867
1400000US06037402101,6037402101,2018,1075.0,110.0,10.232558,270.0,25.11628,580.0,53.953487,790.0,73.488373,285.0,26.511627
1400000US06037480601,6037480601,2014,1010.0,104.0,10.297029,196.0,19.405941,365.0,36.138615,512.0,50.693069,497.0,49.20792
1400000US06037191720,6037191720,2015,1309.0,625.0,47.746372,825.0,63.025211,1054.0,80.519478,1144.0,87.394958,165.0,12.605042
1400000US06037621326,6037621326,2014,1810.0,125.0,6.9060774,205.0,11.325967,370.0,20.44199,575.0,31.767956,1235.0,68.23204
1400000US06037700901,6037700901,2013,1518.0,175.0,11.528327,350.0,23.056654,545.0,35.902504,625.0,41.172596,894.0,58.89328
1400000US06037407101,6037407101,2019,1170.0,235.0,20.08547,450.0,38.46154,730.0,62.393162,910.0,77.777779,260.0,22.222221
1400000US06037104703,6037104703,2017,573.0,154.0,26.876091,294.0,51.308899,434.0,75.741707,489.0,85.340317,85.0,14.834206
1400000US06037602700,6037602700,2019,1275.0,116.0,9.0980396,322.0,25.254902,494.0,38.745098,630.0,49.411766,646.0,50.666668
1400000US06037554900,6037554900,2017,2085.0,315.0,15.107914,650.0,31.17506,1320.0,63.309353,1455.0,69.784172,630.0,30.215828
1400000US06037621005,6037621005,2018,2522.0,170.0,6.7406821,307.0,12.172878,440.0,17.44647,748.0,29.659,1773.0,70.301346
1400000US06037502603,6037502603,2013,944.0,51.0,5.4025426,150.0,15.889831,379.0,40.148304,539.0,57.097458,405.0,42.902542
1400000US06037293304,6037293304,2018,1420.0,270.0,19.014084,420.0,29.577465,780.0,54.929577,910.0,64.084511,510.0,35.915493
1400000US06037302301,6037302301,2017,1465.0,270.0,18.430035,515.0,35.153584,780.0,53.242321,860.0,58.703072,605.0,41.296928
1400000US06037577900,6037577900,2014,2175.0,244.0,11.21839,383.0,17.609196,696.0,32.0,1162.0,53.425289,1015.0,46.666668
1400000US06037208002,6037208002,2016,979.0,313.0,31.971399,533.0,54.44331,692.0,70.684372,749.0,76.506638,230.0,23.493361
1400000US06037602700,6037602700,2018,1290.0,96.0,7.4418607,242.0,18.759689,413.0,32.015503,588.0,45.581394,701.0,54.341084
1400000US06037535603,6037535603,2016,845.0,270.0,31.952663,405.0,47.928993,650.0,76.92308,760.0,89.940826,85.0,10.059172
1400000US06037920200,6037920200,2015,,,,,,,,,,,
1400000US06037533001,6037533001,2018,1035.0,420.0,40.579712,665.0,64.251205,755.0,72.946861,835.0,80.676331,200.0,19.323671
1400000US06037575201,6037575201,2019,1240.0,395.0,31.854839,690.0,55.645161,980.0,79.032257,1125.0,90.725807,115.0,9.2741938
1400000US06037267300,6037267300,2017,2160.0,425.0,19.675926,640.0,29.629629,1010.0,46.759258,1255.0,58.101852,905.0,41.898148
1400000US06037553503,6037553503,2017,735.0,130.0,17.687075,260.0,35.374149,470.0,63.94558,590.0,80.27211,145.0,19.727892
1400000US06037403325,6037403325,2019,2002.0,140.0,6.9930072,423.0,21.128872,660.0,32.967033,785.0,39.210789,1217.0,60.789211
1400000US06037128704,6037128704,2015,1377.0,133.0,9.6586781,271.0,19.680466,454.0,32.970226,602.0,43.718227,775.0,56.281773
1400000US06037216402,6037216402,2016,1409.0,315.0,22.356281,470.0,33.356991,620.0,44.002838,739.0,52.448544,670.0,47.551456
1400000US06037276102,6037276102,2016,1973.0,217.0,10.99848,594.0,30.106438,834.0,42.270653,1091.0,55.296501,881.0,44.652813
1400000US06037480012,6037480012,2015,1640.0,265.0,16.158537,425.0,25.914635,715.0,43.597561,890.0,54.268291,750.0,45.731709
1400000US06037430724,6037430724,2019,1895.0,345.0,18.205805,660.0,34.828495,1020.0,53.825859,1290.0,68.073875,605.0,31.926121
1400000US06037554513,6037554513,2015,805.0,40.0,4.9689441,100.0,12.42236,220.0,27.329193,295.0,36.645962,510.0,63.354038
1400000US06037121221,6037121221,2015,510.0,45.0,8.8235292,145.0,28.431372,355.0,69.607841,390.0,76.470589,120.0,23.529411
1400000US06037406101,6037406101,2015,1145.0,100.0,8.7336245,310.0,27.074236,570.0,49.781658,735.0,64.192139,410.0,35.807861
1400000US06037407001,6037407001,2014,1065.0,82.0,7.6995306,268.0,25.16432,590.0,55.399059,672.0,63.098591,394.0,36.995304
1400000US06037231210,6037231210,2019,1155.0,580.0,50.21645,815.0,70.562767,995.0,86.147186,1095.0,94.805191,60.0,5.1948051
1400000US06037650300,6037650300,2014,2420.0,335.0,13.842976,675.0,27.892563,1075.0,44.421486,1365.0,56.404957,1055.0,43.595043
1400000US06037555105,6037555105,2019,1444.0,407.0,28.185596,573.0,39.681442,919.0,63.642658,1040.0,72.022163,404.0,27.977839
1400000US06037204420,6037204420,2015,904.0,489.0,54.092922,639.0,70.685844,789.0,87.278763,849.0,93.915932,55.0,6.0840707
1400000US06037208002,6037208002,2017,1001.0,354.0,35.364635,576.0,57.542458,720.0,71.92807,783.0,78.221779,218.0,21.778221
1400000US06037262200,6037262200,2013,1770.0,75.0,4.237288,120.0,6.7796612,205.0,11.581921,315.0,17.79661,1455.0,82.203392
1400000US06037600703,6037600703,2013,899.0,65.0,7.2302556,144.0,16.017797,244.0,27.141268,394.0,43.826473,505.0,56.173527
1400000US06037403401,6037403401,2018,1578.0,135.0,8.5551329,355.0,22.496832,675.0,42.775665,695.0,44.043091,884.0,56.020279
1400000US06037601600,6037601600,2019,1055.0,270.0,25.592417,525.0,49.763035,815.0,77.251183,920.0,87.203789,135.0,12.796208
1400000US06037403327,6037403327,2017,1905.0,165.0,8.661417,414.0,21.732283,797.0,41.837269,935.0,49.081364,970.0,50.918636
1400000US06037226410,6037226410,2019,890.0,290.0,32.58427,640.0,71.91011,870.0,97.752808,870.0,97.752808,20.0,2.247191
1400000US06037125322,6037125322,2018,1661.0,513.0,30.88501,820.0,49.367851,1035.0,62.311859,1239.0,74.59362,422.0,25.406382
1400000US06037574902,6037574902,2016,1733.0,477.0,27.524525,666.0,38.430466,965.0,55.683784,1134.0,65.435661,598.0,34.506638
1400000US06037402602,6037402602,2018,1303.0,309.0,23.714504,563.0,43.207981,863.0,66.231773,989.0,75.901764,314.0,24.098234
1400000US06037482403,6037482403,2019,618.0,174.0,28.15534,290.0,46.925568,390.0,63.106796,462.0,74.757278,156.0,25.242718
1400000US06037232120,6037232120,2017,1335.0,450.0,33.707867,840.0,62.921349,1075.0,80.524345,1215.0,91.011238,120.0,8.9887638
1400000US06037408504,6037408504,2015,1545.0,170.0,11.003236,375.0,24.271845,665.0,43.042072,830.0,53.721684,715.0,46.278316
1400000US06037480201,6037480201,2016,1255.0,75.0,5.9760957,185.0,14.741035,385.0,30.67729,480.0,38.247013,775.0,61.752987
1400000US06037404600,6037404600,2018,415.0,59.0,14.216867,133.0,32.048191,254.0,61.204819,270.0,65.060242,145.0,34.939758
1400000US06037125102,6037125102,2016,1424.0,222.0,15.589888,522.0,36.657303,757.0,53.16011,862.0,60.533707,562.0,39.466293
1400000US06037577604,6037577604,2014,683.0,29.0,4.2459736,69.0,10.102489,138.0,20.204979,208.0,30.45388,475.0,69.54612
1400000US06037503402,6037503402,2013,1420.0,132.0,9.2957745,239.0,16.830986,522.0,36.760563,674.0,47.46479,746.0,52.53521
1400000US06037124500,6037124500,2016,1145.0,55.0,4.8034935,320.0,27.947598,405.0,35.371178,525.0,45.851528,620.0,54.148472
1400000US06037127920,6037127920,2016,1245.0,450.0,36.144577,550.0,44.176708,885.0,71.084335,995.0,79.919678,250.0,20.08032
1400000US06037480302,6037480302,2015,1680.0,250.0,14.880953,625.0,37.202381,770.0,45.833332,900.0,53.57143,780.0,46.42857
1400000US06037980009,6037980009,2015,,,,,,,,,,,
1400000US06037135115,6037135115,2013,633.0,146.0,23.064772,213.0,33.649288,301.0,47.551342,345.0,54.502369,288.0,45.497631
1400000US06037700102,6037700102,2019,2790.0,985.0,35.304661,1425.0,51.075268,1905.0,68.279572,2020.0,72.401436,770.0,27.598566
1400000US06037533402,6037533402,2013,980.0,285.0,29.081633,515.0,52.551022,715.0,72.959183,880.0,89.795921,100.0,10.204082
1400000US06037430801,6037430801,2016,2345.0,355.0,15.138593,685.0,29.211088,975.0,41.577824,1210.0,51.599148,1135.0,48.400852
1400000US06037910405,6037910405,2017,1557.0,900.0,57.803467,1245.0,79.961464,1420.0,91.201027,1478.0,94.92614,79.0,5.0738602
1400000US06037482701,6037482701,2019,1320.0,180.0,13.636364,430.0,32.575756,635.0,48.10606,750.0,56.81818,570.0,43.18182
1400000US06037800337,6037800337,2018,315.0,39.0,12.380953,68.0,21.587301,125.0,39.682541,144.0,45.714287,171.0,54.285713
1400000US06037550802,6037550802,2018,982.0,34.0,3.4623218,127.0,12.93279,378.0,38.49287,525.0,53.462322,457.0,46.537678
1400000US06037113102,6037113102,2019,977.0,70.0,7.1647902,95.0,9.7236443,214.0,21.903788,278.0,28.454453,699.0,71.545547
1400000US06037430724,6037430724,2014,1885.0,330.0,17.506632,680.0,36.074272,875.0,46.419098,960.0,50.928383,925.0,49.071617
1400000US06037576001,6037576001,2015,3295.0,430.0,13.050076,721.0,21.881639,1239.0,37.602428,1735.0,52.65554,1562.0,47.405159
1400000US06037406702,6037406702,2019,1775.0,235.0,13.239436,450.0,25.352112,905.0,50.985916,1105.0,62.253521,670.0,37.746479
1400000US06037106648,6037106648,2014,995.0,215.0,21.60804,495.0,49.748745,730.0,73.366837,800.0,80.402008,195.0,19.59799
1400000US06037265522,6037265522,2013,1504.0,362.0,24.069149,500.0,33.244682,724.0,48.138298,819.0,54.454788,685.0,45.545212
1400000US06037404701,6037404701,2013,1285.0,178.0,13.85214,371.0,28.871595,784.0,61.011673,971.0,75.564201,315.0,24.513618
1400000US06037701902,6037701902,2019,3055.0,955.0,31.260229,1285.0,42.062195,1510.0,49.42717,1570.0,51.391163,1485.0,48.608837
1400000US06037480601,6037480601,2015,1005.0,129.0,12.835821,215.0,21.393034,399.0,39.701492,536.0,53.333332,469.0,46.666668
1400000US06037543804,6037543804,2018,890.0,159.0,17.865168,285.0,32.022472,391.0,43.932583,449.0,50.44944,440.0,49.438202
1400000US06037463602,6037463602,2015,3030.0,690.0,22.772278,860.0,28.382839,1320.0,43.564358,1480.0,48.844883,1550.0,51.155117
1400000US06037501400,6037501400,2015,1122.0,159.0,14.171123,477.0,42.513371,696.0,62.032085,825.0,73.529411,298.0,26.559715
1400000US06037700502,6037700502,2018,2880.0,530.0,18.402779,725.0,25.173611,1120.0,38.888889,1320.0,45.833332,1560.0,54.166668
1400000US06037119700,6037119700,2013,1245.0,140.0,11.24498,310.0,24.899599,580.0,46.586346,685.0,55.020081,560.0,44.979919
1400000US06037534406,6037534406,2016,1028.0,270.0,26.264591,625.0,60.797665,876.0,85.214005,921.0,89.591438,109.0,10.603113
1400000US06037577200,6037577200,2019,3185.0,240.0,7.5353217,570.0,17.896389,1165.0,36.577709,1490.0,46.781788,1695.0,53.218212
1400000US06037920313,6037920313,2019,1503.0,230.0,15.302728,347.0,23.087158,469.0,31.204258,596.0,39.654026,905.0,60.212906
1400000US06037227020,6037227020,2013,665.0,200.0,30.075188,465.0,69.924812,600.0,90.225563,615.0,92.481201,50.0,7.5187969
1400000US06037240600,6037240600,2013,1210.0,395.0,32.644627,645.0,53.305786,1055.0,87.190086,1090.0,90.082642,120.0,9.9173555
1400000US06037535503,6037535503,2018,620.0,180.0,29.032259,355.0,57.258064,510.0,82.258064,555.0,89.516129,65.0,10.483871
1400000US06037107020,6037107020,2016,1259.0,175.0,13.89992,410.0,32.565529,595.0,47.259731,850.0,67.513901,410.0,32.565529
1400000US06037402405,6037402405,2013,650.0,85.0,13.076923,206.0,31.692308,403.0,62.0,525.0,80.769234,125.0,19.23077
1400000US06037138000,6037138000,2016,1780.0,175.0,9.831461,325.0,18.258427,530.0,29.77528,660.0,37.078651,1120.0,62.921349
1400000US06037402404,6037402404,2013,13.0,0.0,0.0,0.0,0.0,1.0,7.6923075,2.0,15.384615,11.0,84.615387
1400000US06037127104,6037127104,2014,1185.0,175.0,14.767933,485.0,40.928268,830.0,70.042191,900.0,75.949364,285.0,24.050632
1400000US06037460301,6037460301,2013,1626.0,147.0,9.0405903,279.0,17.158672,426.0,26.199263,529.0,32.533825,1097.0,67.466171
1400000US06037131702,6037131702,2018,1148.0,175.0,15.243902,300.0,26.132404,525.0,45.731709,735.0,64.024391,414.0,36.062717
1400000US06037231603,6037231603,2014,653.0,265.0,40.581928,384.0,58.805511,543.0,83.154671,588.0,90.045944,64.0,9.8009186
1400000US06037297110,6037297110,2018,1559.0,620.0,39.769081,814.0,52.212955,1114.0,71.456062,1199.0,76.908272,360.0,23.091726
1400000US06037101220,6037101220,2019,1355.0,430.0,31.734318,725.0,53.505535,1005.0,74.169739,1090.0,80.442802,265.0,19.557196
1400000US06037464102,6037464102,2013,1199.0,98.0,8.1734781,152.0,12.677231,231.0,19.266054,315.0,26.271893,884.0,73.728104
1400000US06037901009,6037901009,2017,1930.0,235.0,12.176166,620.0,32.124352,945.0,48.96373,1165.0,60.362694,765.0,39.637306
1400000US06037554802,6037554802,2015,1730.0,275.0,15.895954,475.0,27.456648,860.0,49.710983,1070.0,61.849712,660.0,38.150288
1400000US06037278102,6037278102,2015,1470.0,70.0,4.7619047,155.0,10.544218,305.0,20.748299,420.0,28.571428,1050.0,71.428574
1400000US06037430005,6037430005,2019,1161.0,166.0,14.298019,327.0,28.165375,563.0,48.49268,671.0,57.795006,491.0,42.29113
1400000US06037265410,6037265410,2013,615.0,40.0,6.504065,76.0,12.357723,116.0,18.861788,150.0,24.390244,465.0,75.609756
1400000US06037551203,6037551203,2013,1078.0,150.0,13.914657,266.0,24.675325,483.0,44.805195,612.0,56.771801,467.0,43.320965
1400000US06037542602,6037542602,2017,1387.0,245.0,17.664022,544.0,39.22134,893.0,64.38356,1018.0,73.395821,369.0,26.604181
1400000US06037500700,6037500700,2017,1765.0,210.0,11.898017,490.0,27.762039,895.0,50.708214,1085.0,61.473087,680.0,38.526913
1400000US06037262604,6037262604,2018,2592.0,205.0,7.9089508,315.0,12.152778,430.0,16.589506,535.0,20.640432,2058.0,79.398148
1400000US06037127910,6037127910,2017,1485.0,385.0,25.925926,810.0,54.545456,1205.0,81.144783,1345.0,90.572388,140.0,9.4276094
1400000US06037139802,6037139802,2013,1333.0,95.0,7.1267815,140.0,10.502625,205.0,15.378844,270.0,20.255064,1064.0,79.819954
1400000US06037602302,6037602302,2017,1405.0,64.0,4.55516,155.0,11.032028,303.0,21.565836,390.0,27.758007,1015.0,72.241989
1400000US06037123520,6037123520,2016,820.0,205.0,25.0,345.0,42.07317,565.0,68.902435,650.0,79.268295,170.0,20.731707
1400000US06037291220,6037291220,2014,1020.0,315.0,30.882353,425.0,41.666668,635.0,62.254902,700.0,68.627449,320.0,31.372549
